transaction_id;user_id;transaction_datetime;amount;category;is_budgeted;is_late_night;is_weekend;is_unbudgeted;is_risky_category;is_binge_spending;hourly_txn_count;impulsive_score;impulsive_flag;income_monthly;total_debt_payment;dti_ratio;dti_segment;investment_amount;total_expense;wants_spending;saving_rate_score;wants_ratio_score;dti_score;investment_rate_score;budget_adherence;impulsive_component;health_score_original;health_score;health_label;dti_health_score;dti_health_label
TXN042922;USR0315;26/07/2024 00:11;42210132;pendidikan;FALSE;1;1;1;0;0;1;75;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042923;USR0315;26/07/2024 01:13;9513315;F&B;FALSE;1;1;1;0;0;1;6;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042924;USR0315;10/07/2024 16:19;2554873;tagihan;FALSE;0;0;1;0;0;1;75;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042925;USR0315;18/07/2024 06:53;27269365;elektronik;FALSE;0;0;1;1;0;2;6;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042926;USR0315;15/07/2024 17:37;6926033;hobi;FALSE;0;0;1;1;0;1;6;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042927;USR0315;01/07/2024 00:23;191417;fashion;FALSE;1;0;1;1;0;1;675;1;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042928;USR0315;20/07/2024 05:08;1060940;hobi;FALSE;0;1;1;1;0;2;0;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042929;USR0315;29/07/2024 00:53;9954648;F&B;FALSE;1;0;1;0;0;1;6;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042930;USR0315;08/07/2024 20:42;1584201;hobi;FALSE;0;0;1;1;0;1;675;1;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042931;USR0315;30/07/2024 06:21;230912;hobi;FALSE;0;0;1;1;0;2;375;1;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042932;USR0315;05/07/2024 06:44;13449644;fashion;FALSE;0;0;1;1;0;2;0;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042933;USR0315;26/07/2024 17:01;12315751;tagihan;TRUE;0;1;0;0;0;2;375;1;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042934;USR0315;06/07/2024 03:37;23174911;F&B;FALSE;0;1;1;0;0;1;6;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042935;USR0315;04/07/2024 01:07;5964490;F&B;FALSE;1;0;1;0;0;1;15;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042936;USR0315;19/07/2024 13:21;12390654;tagihan;TRUE;0;1;0;0;0;1;0;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042937;USR0315;19/07/2024 09:37;1879961;elektronik;FALSE;0;1;1;1;0;1;0;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042938;USR0315;08/07/2024 22:40;2692845;transportasi;FALSE;1;0;1;0;0;1;6;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042939;USR0315;20/07/2024 01:17;1436901;transportasi;FALSE;1;1;1;0;0;1;0;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042940;USR0315;23/07/2024 16:48;4168049;hobi;FALSE;0;0;1;1;0;1;6;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042941;USR0315;12/07/2024 01:55;7063165;tagihan;FALSE;1;1;1;0;0;1;15;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042942;USR0315;12/07/2024 01:22;7931861;fashion;FALSE;1;1;1;1;0;1;675;1;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042943;USR0315;26/07/2024 23:08;9371614;fashion;FALSE;1;1;1;1;0;1;675;1;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042944;USR0315;26/07/2024 17:40;3571864;kebutuhan_pokok;FALSE;0;1;1;0;0;1;3;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042945;USR0315;12/07/2024 17:26;964666;kebutuhan_pokok;FALSE;0;1;1;0;0;2;675;1;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042946;USR0315;13/07/2024 00:16;5694337;fashion;FALSE;1;1;1;1;0;1;3;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042947;USR0315;30/12/2024 18:26;6904782;fashion;FALSE;0;0;1;1;0;2;0;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042948;USR0315;17/12/2024 07:18;5608085;kesehatan;FALSE;0;0;1;0;0;1;3;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042949;USR0315;20/12/2024 00:54;1670800;kesehatan;FALSE;1;1;1;0;0;2;0;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042950;USR0315;23/12/2024 18:04;4650134;fashion;FALSE;0;0;1;1;0;1;675;1;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042951;USR0315;09/12/2024 10:17;904416;kebutuhan_pokok;TRUE;0;0;0;0;0;1;6;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042952;USR0315;23/12/2024 02:53;2467991;kebutuhan_pokok;FALSE;0;0;1;0;0;2;0;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042953;USR0315;13/12/2024 01:45;2128929;fashion;FALSE;1;1;1;1;0;2;45;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042954;USR0315;27/12/2024 02:13;26583126;elektronik;FALSE;0;1;1;1;0;1;75;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042955;USR0315;13/12/2024 00:21;4216319;elektronik;FALSE;1;0;1;1;0;1;0;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042956;USR0315;14/12/2024 15:31;809073;fashion;FALSE;0;1;1;1;0;2;0;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042957;USR0315;02/12/2024 10:01;2856645;hobi;FALSE;0;0;1;1;0;1;675;1;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042958;USR0315;29/12/2024 01:37;854554;kesehatan;FALSE;1;1;1;0;0;1;6;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042959;USR0315;17/12/2024 06:23;414212;tagihan;FALSE;0;0;1;0;0;1;75;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042960;USR0315;22/12/2024 23:49;9893253;hobi;FALSE;1;1;1;1;0;1;0;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042961;USR0315;17/12/2024 14:16;999616;F&B;FALSE;0;0;1;0;0;1;0;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042962;USR0315;13/12/2024 06:53;10933208;kesehatan;FALSE;0;1;1;0;0;2;3;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042963;USR0315;07/12/2024 19:22;1935280;F&B;FALSE;0;1;1;0;0;2;0;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042964;USR0315;13/12/2024 01:21;3196601;hobi;FALSE;1;1;1;1;0;2;6;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042965;USR0315;20/12/2024 07:24;729410;hobi;FALSE;0;0;1;1;0;1;6;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042966;USR0315;27/12/2024 22:06;7761072;fashion;FALSE;1;1;1;1;0;1;0;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042967;USR0315;10/12/2024 13:28;4487900;tagihan;FALSE;0;0;1;0;0;1;45;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042968;USR0315;14/12/2024 17:49;3494259;transportasi;FALSE;0;1;1;0;0;1;0;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042969;USR0315;23/12/2024 20:50;4294165;kesehatan;TRUE;0;0;0;0;0;1;6;0;130956373;46612241;35;A;13725897;126607522;51290948;3203;0;1;11;57;6085;3007;35.53;Waspada;99.3;Excellent
TXN042970;USR0316;15/09/2024 22:39;12726804;kebutuhan_pokok;FALSE;1;1;1;0;0;1;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042971;USR0316;05/09/2024 05:56;5514479;transportasi;FALSE;0;0;1;0;0;1;3;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042972;USR0316;09/09/2024 22:11;38241599;fashion;FALSE;1;0;1;1;0;1;375;1;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042973;USR0316;06/09/2024 21:47;8395515;elektronik;FALSE;0;0;1;1;0;1;375;1;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042974;USR0316;05/09/2024 19:09;17766052;transportasi;FALSE;0;0;1;0;0;2;6;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042975;USR0316;18/09/2024 13:23;1835512;transportasi;FALSE;0;0;1;0;0;1;45;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042976;USR0316;06/09/2024 12:56;8071055;elektronik;FALSE;0;0;1;1;0;1;375;1;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042977;USR0316;25/09/2024 22:54;9063960;tagihan;FALSE;1;0;1;0;0;1;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042978;USR0316;24/09/2024 00:05;4841751;fashion;FALSE;1;0;1;1;0;1;6;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042979;USR0316;27/09/2024 02:46;599551;kesehatan;FALSE;0;1;1;0;0;2;45;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042980;USR0316;26/09/2024 01:41;4359328;pendidikan;FALSE;1;0;1;0;0;1;375;1;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042981;USR0316;27/09/2024 11:19;1112770;F&B;FALSE;0;1;1;0;0;1;375;1;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042982;USR0316;20/09/2024 08:09;14004328;elektronik;FALSE;0;0;1;1;0;1;375;1;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042983;USR0316;06/09/2024 23:48;36791193;transportasi;FALSE;1;0;1;0;0;1;6;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042984;USR0316;20/09/2024 08:28;19408875;F&B;FALSE;0;1;1;0;0;1;675;1;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042985;USR0316;24/09/2024 05:17;1158828;F&B;FALSE;0;0;1;0;0;1;3;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042986;USR0316;10/09/2024 15:19;13617940;kebutuhan_pokok;FALSE;0;0;1;0;0;2;675;1;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042987;USR0316;20/09/2024 13:07;12085353;fashion;FALSE;0;1;1;1;0;2;375;1;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042988;USR0316;17/09/2024 19:55;2271595;F&B;FALSE;0;0;1;0;0;1;45;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042989;USR0316;06/09/2024 10:35;5899178;elektronik;FALSE;0;1;1;1;0;1;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042990;USR0316;06/09/2024 01:59;8001319;fashion;FALSE;1;1;1;1;0;1;45;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042991;USR0316;06/09/2024 12:53;6143510;transportasi;FALSE;0;1;1;0;0;2;675;1;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042992;USR0316;16/09/2024 23:28;736280;F&B;FALSE;1;0;1;0;0;2;6;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042993;USR0316;21/09/2024 04:24;2844317;hobi;FALSE;0;1;1;1;0;2;15;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042994;USR0316;23/09/2024 17:23;10891693;fashion;FALSE;0;0;1;1;0;1;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042995;USR0316;26/11/2024 19:23;1886697;kesehatan;FALSE;0;0;1;0;0;1;6;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042996;USR0316;23/11/2024 13:54;3459242;F&B;FALSE;0;1;1;0;0;2;75;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042997;USR0316;30/11/2024 01:08;8894543;transportasi;FALSE;1;1;1;0;0;1;75;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042998;USR0316;22/11/2024 01:04;6277027;kebutuhan_pokok;TRUE;1;1;0;0;0;1;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN042999;USR0316;16/11/2024 17:50;1907856;fashion;FALSE;0;1;1;1;0;1;675;1;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043000;USR0316;25/11/2024 14:50;41737711;kesehatan;FALSE;0;0;1;0;0;1;15;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043001;USR0316;14/11/2024 06:10;5589922;tagihan;TRUE;0;0;0;0;0;1;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043002;USR0316;08/11/2024 22:02;7156885;tagihan;FALSE;1;1;1;0;0;1;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043003;USR0316;15/11/2024 22:32;179334;tagihan;FALSE;1;1;1;0;0;1;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043004;USR0316;16/11/2024 20:42;4568199;hiburan;FALSE;0;1;1;1;0;1;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043005;USR0316;07/11/2024 01:12;27840067;F&B;FALSE;1;0;1;0;0;1;375;1;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043006;USR0316;15/11/2024 19:00;684672;kesehatan;FALSE;0;1;1;0;0;1;15;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043007;USR0316;15/11/2024 19:54;1020250;hobi;FALSE;0;1;1;1;0;1;75;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043008;USR0316;22/11/2024 13:08;6514698;transportasi;FALSE;0;1;1;0;0;2;15;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043009;USR0316;23/11/2024 16:31;9678790;F&B;FALSE;0;1;1;0;0;2;3;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043010;USR0316;18/11/2024 23:49;4877070;transportasi;FALSE;1;0;1;0;0;1;6;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043011;USR0316;08/11/2024 15:22;8082116;F&B;FALSE;0;1;1;0;0;2;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043012;USR0316;22/11/2024 06:27;11273767;tagihan;FALSE;0;1;1;0;0;2;675;1;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043013;USR0316;17/11/2024 01:50;3262133;transportasi;FALSE;1;1;1;0;0;1;15;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043014;USR0316;19/11/2024 22:57;3795406;F&B;FALSE;1;0;1;0;0;2;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043015;USR0316;27/11/2024 16:25;5477192;kesehatan;FALSE;0;0;1;0;0;1;375;1;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043016;USR0316;08/03/2024 08:22;6779586;F&B;FALSE;0;0;1;0;0;2;6;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043017;USR0316;22/03/2024 19:21;27275981;transportasi;FALSE;0;1;1;0;0;1;375;1;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043018;USR0316;11/03/2024 06:12;8722287;hobi;FALSE;0;0;1;1;0;2;15;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043019;USR0316;23/03/2024 12:41;7690541;hobi;FALSE;0;1;1;1;0;2;45;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043020;USR0316;01/03/2024 01:45;6912050;tagihan;FALSE;1;0;1;0;0;2;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043021;USR0316;27/03/2024 18:49;1891589;F&B;FALSE;0;0;1;0;0;1;3;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043022;USR0316;30/03/2024 16:10;10473978;F&B;FALSE;0;1;1;0;0;1;45;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043023;USR0316;22/03/2024 22:57;4993563;kesehatan;FALSE;1;1;1;0;0;2;45;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043024;USR0316;15/03/2024 11:05;12587906;kesehatan;TRUE;0;1;0;0;0;1;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043025;USR0316;14/03/2024 15:39;170986;pendidikan;FALSE;0;0;1;0;0;1;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043026;USR0316;28/03/2024 07:52;2586326;fashion;FALSE;0;0;1;1;0;1;375;1;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043027;USR0316;30/03/2024 04:06;651989;elektronik;FALSE;0;0;1;1;0;2;75;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043028;USR0316;27/03/2024 23:32;6425662;F&B;FALSE;1;0;1;0;0;1;75;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043029;USR0316;15/03/2024 22:34;9812667;elektronik;FALSE;1;1;1;1;0;1;15;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043030;USR0316;13/03/2024 03:23;7101762;tagihan;TRUE;0;0;0;0;0;2;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043031;USR0316;15/03/2024 15:03;3156099;fashion;FALSE;0;1;1;1;0;1;45;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043032;USR0316;12/03/2024 17:23;37092468;F&B;FALSE;0;0;1;0;0;2;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043033;USR0316;08/03/2024 06:51;8023286;F&B;TRUE;0;1;0;0;0;1;6;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043034;USR0316;07/03/2024 03:43;4968410;pendidikan;TRUE;0;0;0;0;0;1;6;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043035;USR0316;06/03/2024 03:34;11786014;elektronik;FALSE;0;0;1;1;0;1;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043036;USR0316;08/03/2024 03:01;6224637;hobi;FALSE;0;0;1;1;0;1;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043037;USR0316;22/03/2024 16:37;601011;F&B;FALSE;0;1;1;0;0;1;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043038;USR0316;31/01/2024 06:37;583663;pendidikan;FALSE;0;1;1;0;0;2;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043039;USR0316;31/01/2024 05:56;2084004;elektronik;FALSE;0;0;1;1;0;1;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043040;USR0316;05/01/2024 18:32;634021;F&B;FALSE;0;1;1;0;0;1;6;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043041;USR0316;14/01/2024 13:49;4816215;hobi;FALSE;0;1;1;1;0;1;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043042;USR0316;05/01/2024 19:43;12185461;kebutuhan_pokok;FALSE;0;1;1;0;0;2;45;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043043;USR0316;25/01/2024 01:03;5561166;hobi;TRUE;1;0;0;1;0;2;0;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043044;USR0316;08/01/2024 00:36;4100603;pendidikan;FALSE;1;0;1;0;0;1;45;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
TXN043045;USR0316;18/01/2024 07:49;40771572;F&B;FALSE;0;0;1;0;0;1;6;0;116930793;51651185;44;A;14299631;112631879;69101939;2742;0;1;10;55;6329;2995;35.38;Waspada;99.12;Excellent
